EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT
7444,9212012203880005,5/14/2010,Produce,Produce Clerk,STORES
7445,8101242503880013,5/15/2010,Produce,Produce Clerk,STORES
7446,7401146603880009,5/16/2010,Produce,Produce Clerk,STORES
7447,3202282603880019,5/16/2010,Processed Foods,Shelf Stocker,STORES
7449,3208093003880004,5/18/2010,Produce,Produce Clerk,STORES
7450,3323165004880016,5/24/2010,Customer Service,Cashier,STORES
7451,3273305304880003,5/25/2010,Customer Service,Cashier,STORES
7452,3301031504880003,5/26/2010,Customer Service,Cashier,STORES
7453,7501141604880009,5/27/2010,Customer Service,Cashier,STORES
7455,3516161804880004,5/28/2010,Customer Service,Cashier,STORES
7456,9106021804880003,5/28/2010,Customer Service,Cashier,STORES
7457,6105156104880001,5/30/2010,Processed Foods,Shelf Stocker,STORES
7458,3522206604880002,6/1/2010,Customer Service,Cashier,STORES
7459,1110093004880008,6/3/2010,Customer Service,Cashier,STORES
7460,6202073004880004,6/3/2010,Processed Foods,Shelf Stocker,STORES
7461,1802264705880019,6/7/2010,Processed Foods,Shelf Stocker,STORES
7463,3506080905880002,6/8/2010,Processed Foods,Shelf Stocker,STORES
7465,6101011005880007,6/9/2010,Bakery,Baker,STORES
7468,1113105905880004,6/13/2010,Dairy,Dairy Person,STORES
7470,3202250106880005,6/20/2010,Processed Foods,Shelf Stocker,STORES
7471,1272013105880009,6/20/2010,Processed Foods,Shelf Stocker,STORES
7472,1807104206880003,6/21/2010,Processed Foods,Shelf Stocker,STORES
7474,1208175106880002,6/25/2010,Processed Foods,Shelf Stocker,STORES
7476,1811055106880012,6/25/2010,Bakery,Baker,STORES
7477,8105041206880018,6/26/2010,Processed Foods,Shelf Stocker,STORES
7478,3279031406880007,6/27/2010,Processed Foods,Shelf Stocker,STORES
7480,1305015806880011,6/29/2010,Processed Foods,Shelf Stocker,STORES
7481,1108091706880001,6/29/2010,Customer Service,Cashier,STORES
7482,2103152806880004,7/4/2010,Processed Foods,Shelf Stocker,STORES
7484,7604014707880003,7/9/2010,Processed Foods,Shelf Stocker,STORES
7486,2171051307880010,7/12/2010,Customer Service,Cashier,STORES
7488,3505181507880008,7/13/2010,Bakery,Baker,STORES
7489,6308031507880012,7/13/2010,Processed Foods,Shelf Stocker,STORES
7490,3671085707880013,7/14/2010,Dairy,Dairy Person,STORES
7491,6372036007880017,7/16/2010,Customer Service,Cashier,STORES
7492,7405166007880001,7/16/2010,Customer Service,Cashier,STORES
7493,9102622107880002,7/17/2010,Customer Service,Cashier,STORES
7494,3517122107880012,7/17/2010,Processed Foods,Shelf Stocker,STORES
7495,5316022307880012,7/18/2010,Customer Service,Cashier,STORES
7496,1216076607880008,7/19/2010,Customer Service,Cashier,STORES
7497,3308086607880002,7/19/2010,Bakery,Baker,STORES
7498,3175082607880015,7/19/2010,Customer Service,Cashier,STORES
7499,6206096607880010,7/19/2010,Bakery,Baker,STORES
7500,9203136807880009,7/20/2010,Dairy,Dairy Person,STORES
7501,6110032907880001,7/21/2010,Customer Service,Cashier,STORES
7502,1608030408880012,7/24/2010,Processed Foods,Shelf Stocker,STORES
7503,3275050508880005,7/24/2010,Customer Service,Cashier,STORES
7504,8204161008880018,7/27/2010,Customer Service,Cashier,STORES
7505,3375041108880008,7/28/2010,Customer Service,Cashier,STORES
7506,7309105208880013,7/28/2010,Processed Foods,Shelf Stocker,STORES
7507,7402375808880015,7/31/2010,Customer Service,Cashier,STORES
7508,7107096008880004,8/1/2010,Bakery,Baker,STORES
7509,7105096108880009,8/2/2010,Processed Foods,Shelf Stocker,STORES
7510,3212132208880013,8/2/2010,Processed Foods,Shelf Stocker,STORES
7511,5108036908880016,8/6/2010,Customer Service,Cashier,STORES
7512,5318106808880016,8/6/2010,Processed Foods,Shelf Stocker,STORES
7513,1102157008880001,8/7/2010,Customer Service,Cashier,STORES
7514,6502107008880007,8/7/2010,Bakery,Baker,STORES
7515,3328130109880014,8/8/2010,Processed Foods,Shelf Stocker,STORES
7516,3603140309880016,8/9/2010,Customer Service,Cashier,STORES
7517,7406210809880002,8/11/2010,Bakery,Baker,STORES
7518,1102054709880011,8/11/2010,Bakery,Baker,STORES
7519,1207040709880012,8/11/2010,Bakery,Baker,STORES
7520,5108094909880018,8/12/2010,Bakery,Baker,STORES
7521,9124041309880006,8/14/2010,Processed Foods,Shelf Stocker,STORES
7522,1703255409880002,8/15/2010,Bakery,Baker,STORES
7523,3372011609880017,8/16/2010,Bakery,Baker,STORES
7524,9123055709880011,8/16/2010,Bakery,Baker,STORES
7525,1218122209880010,8/19/2010,Bakery,Baker,STORES
7526,3318016309880014,8/19/2010,Bakery,Baker,STORES
7527,9210116609880004,8/21/2010,Processed Foods,Shelf Stocker,STORES
7528,3604052809880010,8/22/2010,Customer Service,Cashier,STORES
7529,9123194510880009,8/26/2010,Customer Service,Cashier,STORES
7531,5304230910880013,8/28/2010,Processed Foods,Shelf Stocker,STORES
7533,9106031210880006,8/29/2010,Bakery,Baker,STORES
7534,1607185410880018,8/30/2010,Customer Service,Cashier,STORES
7535,7171062810880006,9/7/2010,Customer Service,Cashier,STORES
7536,1304136910880009,9/7/2010,Processed Foods,Shelf Stocker,STORES
7538,5315100211880011,9/9/2010,Processed Foods,Shelf Stocker,STORES
7539,1702074411880015,9/11/2010,Customer Service,Cashier,STORES
7540,1802010711880014,9/12/2010,Customer Service,Cashier,STORES
7541,3601224911880014,9/13/2010,Bakery,Baker,STORES
7542,5207074911880019,9/13/2010,Customer Service,Cashier,STORES
7543,3207331011880001,9/14/2010,Processed Foods,Shelf Stocker,STORES
7544,3203111311880005,9/15/2010,Processed Foods,Shelf Stocker,STORES
7545,1810051411880003,9/16/2010,Customer Service,Cashier,STORES
7546,3273051411880009,9/16/2010,Dairy,Dairy Person,STORES
7547,3526155611880003,9/17/2010,Processed Foods,Shelf Stocker,STORES
7548,7406191911880008,9/18/2010,Customer Service,Cashier,STORES
7549,9117072211880010,9/20/2010,Customer Service,Cashier,STORES
7550,1215032211880006,9/20/2010,Customer Service,Cashier,STORES
7551,1807012111880005,9/20/2010,Customer Service,Cashier,STORES
7552,7305106811880014,9/23/2010,Dairy,Dairy Person,STORES
7553,3273027011880016,9/24/2010,Customer Service,Cashier,STORES
7554,7405170212880018,9/25/2010,Customer Service,Cashier,STORES
7555,3203181612880013,10/3/2010,Customer Service,Cashier,STORES
7556,3505071712880019,10/3/2010,Customer Service,Cashier,STORES
7557,3515131712880012,10/3/2010,Customer Service,Cashier,STORES
7558,9105076012880004,10/5/2010,Customer Service,Cashier,STORES
7559,3171062212880005,10/6/2010,Customer Service,Cashier,STORES
7561,3328096912880018,10/10/2010,Bakery,Baker,STORES
7562,1208310101890007,10/11/2010,Processed Foods,Shelf Stocker,STORES
7563,7404224101890004,10/11/2010,Customer Service,Cashier,STORES
7564,7314040301890012,10/12/2010,Bakery,Baker,STORES
7565,1801144401890012,10/13/2010,Customer Service,Cashier,STORES
7567,8106045601890009,10/19/2010,Customer Service,Cashier,STORES
7568,6309021901890010,10/21/2010,Bakery,Baker,STORES
7569,7202216601890017,10/24/2010,Processed Foods,Shelf Stocker,STORES
7570,5204132801890007,10/25/2010,Customer Service,Cashier,STORES
7571,3373013101890008,10/27/2010,Processed Foods,Shelf Stocker,STORES
7572,7105014202890012,10/28/2010,Processed Foods,Shelf Stocker,STORES
7573,1221084502890019,10/30/2010,Customer Service,Cashier,STORES
7575,1813050602890019,10/30/2010,Customer Service,Cashier,STORES
7576,1108011002890001,11/1/2010,Customer Service,Cashier,STORES
7577,9114331202890013,11/2/2010,Customer Service,Cashier,STORES
7578,9123382702890018,11/10/2010,Processed Foods,Shelf Stocker,STORES
7579,7210080103890008,11/12/2010,Customer Service,Cashier,STORES
7580,3322114403890006,11/13/2010,Customer Service,Cashier,STORES
7581,5314100603890010,11/15/2010,Customer Service,Cashier,STORES
7582,3172040903890013,11/16/2010,Processed Foods,Shelf Stocker,STORES
7583,1812085203890009,11/18/2010,Processed Foods,Shelf Stocker,STORES
7585,5204281503890007,11/19/2010,Bakery,Baker,STORES
7586,7373011703890015,11/20/2010,Customer Service,Cashier,STORES
7587,7202031903890011,11/21/2010,Customer Service,Cashier,STORES
7588,3604231903890004,11/21/2010,Processed Foods,Shelf Stocker,STORES
7589,7373051903890012,11/21/2010,Customer Service,Cashier,STORES
7590,3506091903890006,11/21/2010,Bakery,Baker,STORES
7591,7202212703890007,11/26/2010,Processed Foods,Shelf Stocker,STORES
7592,5202052903890003,11/27/2010,Customer Service,Cashier,STORES
7593,3212194304890005,11/29/2010,Customer Service,Cashier,STORES
7594,6302114204890018,11/29/2010,Customer Service,Cashier,STORES
7596,3205220204890006,11/29/2010,Bakery,Baker,STORES
7597,9115015104890002,12/4/2010,Customer Service,Cashier,STORES
7602,1108086504890011,12/11/2010,Bakery,Baker,STORES
7604,1209194305890013,12/15/2010,Bakery,Baker,STORES
7606,3320034805890018,12/18/2010,Processed Foods,Shelf Stocker,STORES
7607,3271044905890017,12/18/2010,Processed Foods,Shelf Stocker,STORES
7614,3519022905890003,12/29/2010,Processed Foods,Shelf Stocker,STORES
7616,1216020306890016,12/31/2010,Bakery,Baker,STORES
7618,1611024406890005,1/1/2011,Customer Service,Cashier,STORES
7619,1606074806890019,1/3/2011,Processed Foods,Shelf Stocker,STORES
7620,6402111406890003,1/6/2011,Bakery,Baker,STORES
7621,7202191406890018,1/6/2011,Customer Service,Cashier,STORES
7622,7406145406890011,1/6/2011,Processed Foods,Shelf Stocker,STORES
7623,2103092706890019,1/13/2011,Processed Foods,Shelf Stocker,STORES
7624,6302186706890006,1/13/2011,Customer Service,Cashier,STORES
7625,6306096806890007,1/14/2011,Bakery,Baker,STORES
7626,9125180107890010,1/15/2011,Processed Foods,Shelf Stocker,STORES
7627,3211075007890018,1/20/2011,Customer Service,Cashier,STORES
7628,3175095107890016,1/21/2011,Customer Service,Cashier,STORES
7629,3518145307890019,1/22/2011,Bakery,Baker,STORES
7630,7601071507890002,1/23/2011,Customer Service,Cashier,STORES
7631,1208161607890011,1/23/2011,Dairy,Dairy Person,STORES
7633,6408036307890009,1/27/2011,Processed Foods,Shelf Stocker,STORES
7634,7505066607890014,1/28/2011,Customer Service,Cashier,STORES
7635,3602126507890018,1/28/2011,Dairy,Dairy Person,STORES
7636,1208036707890007,1/29/2011,Dairy,Dairy Person,STORES
7637,5302103107890008,1/31/2011,Customer Service,Cashier,STORES
7638,7102054208890011,2/1/2011,Customer Service,Cashier,STORES
7639,3305170308890001,2/2/2011,Customer Service,Cashier,STORES
7640,9207010708890003,2/4/2011,Customer Service,Cashier,STORES
7641,1702114908890013,2/5/2011,Dairy,Dairy Person,STORES
7642,7315061108890005,2/6/2011,Bakery,Baker,STORES
7643,3217125708890018,2/9/2011,Processed Foods,Shelf Stocker,STORES
7644,7102251808890010,2/10/2011,Bakery,Baker,STORES
7645,6501072208890009,2/12/2011,Customer Service,Cashier,STORES
7646,7406192408890016,2/13/2011,Customer Service,Cashier,STORES
7647,3171026508890013,2/13/2011,Customer Service,Cashier,STORES
7650,9102426608890016,2/14/2011,Customer Service,Cashier,STORES
7651,7505052908890011,2/15/2011,Bakery,Baker,STORES
7652,2103074609890001,2/20/2011,Customer Service,Cashier,STORES
7653,5204125009890007,2/22/2011,Customer Service,Cashier,STORES
7654,6309065409890005,2/24/2011,Dairy,Dairy Person,STORES
7655,3529251609890019,2/25/2011,Customer Service,Cashier,STORES
7656,6211055809890014,2/26/2011,Processed Foods,Shelf Stocker,STORES
7657,1203212209890010,2/28/2011,Customer Service,Cashier,STORES
7658,3401046109890003,2/28/2011,Dairy,Dairy Person,STORES
7660,3312056809890018,3/3/2011,Bakery,Baker,STORES
7661,3172053009890005,3/4/2011,Processed Foods,Shelf Stocker,STORES
7662,3523060210890018,3/5/2011,Dairy,Dairy Person,STORES
7663,7403150510890016,3/7/2011,Processed Foods,Shelf Stocker,STORES
7664,3317064910890016,3/9/2011,Customer Service,Cashier,STORES
7665,1709010810890014,3/9/2011,Customer Service,Cashier,STORES
7666,5106014910890010,3/9/2011,Customer Service,Cashier,STORES
7667,3522081510890002,3/12/2011,Dairy,Dairy Person,STORES
7668,9118055710890007,3/13/2011,Customer Service,Cashier,STORES
7669,7308041910890008,3/14/2011,Dairy,Dairy Person,STORES
7670,5301191910890008,3/14/2011,Dairy,Dairy Person,STORES
7671,3519032010890014,3/15/2011,Processed Foods,Shelf Stocker,STORES
7672,3507052210890002,3/16/2011,Customer Service,Cashier,STORES
7673,3603316310890002,3/16/2011,Customer Service,Cashier,STORES
7674,1612052410890019,3/17/2011,Dairy,Dairy Person,STORES
7675,3208276610890015,3/18/2011,Customer Service,Cashier,STORES
7676,1309067110890011,3/21/2011,Customer Service,Cashier,STORES
7678,1506120311890008,3/22/2011,Dairy,Dairy Person,STORES
7684,3603052711890005,4/4/2011,Dairy,Dairy Person,STORES
7692,3306031212890008,4/12/2011,Dairy,Dairy Person,STORES
7693,6107165312890009,4/12/2011,Processed Foods,Shelf Stocker,STORES
7697,7106016812890012,4/20/2011,Customer Service,Cashier,STORES
7698,9102426812890002,4/20/2011,Dairy,Dairy Person,STORES
7699,9116064401900008,4/24/2011,Customer Service,Cashier,STORES
7700,3578094601900014,4/25/2011,Processed Foods,Shelf Stocker,STORES
7701,1106164501900001,4/25/2011,Customer Service,Cashier,STORES
7702,1406061001900015,4/27/2011,Customer Service,Cashier,STORES
7703,3204301201900010,4/28/2011,Customer Service,Cashier,STORES
7704,7111015401900009,4/29/2011,Customer Service,Cashier,STORES
7705,3212285401900009,4/29/2011,Dairy,Dairy Person,STORES
7706,3273021401900008,4/29/2011,Dairy,Dairy Person,STORES
7707,5304215801900016,5/1/2011,Dairy,Dairy Person,STORES
7708,3524255701900015,5/1/2011,Customer Service,Cashier,STORES
7709,3517022101900016,5/3/2011,Customer Service,Cashier,STORES
7710,7301116301900012,5/4/2011,Customer Service,Cashier,STORES
7711,1507056301900011,5/4/2011,Dairy,Dairy Person,STORES
7712,3506032501900007,5/5/2011,Dairy,Dairy Person,STORES
7713,6107152601900001,5/6/2011,Processed Foods,Shelf Stocker,STORES
7714,3278096601900018,5/6/2011,Dairy,Dairy Person,STORES
7715,1704036801900003,5/7/2011,Dairy,Dairy Person,STORES
7716,1116026901900003,5/7/2011,Dairy,Dairy Person,STORES
7717,1201184302900015,5/10/2011,Customer Service,Cashier,STORES
7718,1209234302900001,5/10/2011,Customer Service,Cashier,STORES
7720,9105081502900016,5/16/2011,Customer Service,Cashier,STORES
7721,1219031402900008,5/16/2011,Customer Service,Cashier,STORES
7722,3603305602900004,5/17/2011,Customer Service,Cashier,STORES
7723,3507135902900018,5/18/2011,Dairy,Dairy Person,STORES
7724,5103022102900001,5/19/2011,Processed Foods,Shelf Stocker,STORES
7725,3209170403900018,5/25/2011,Customer Service,Cashier,STORES
7727,7405200703900001,5/27/2011,Dairy,Dairy Person,STORES
7728,9112081203900005,5/29/2011,Dairy,Dairy Person,STORES
7729,1305105203900011,5/29/2011,Customer Service,Cashier,STORES
7730,5271065303900015,5/30/2011,Customer Service,Cashier,STORES
7731,1806251803900011,6/2/2011,Customer Service,Cashier,STORES
7732,7102015903900001,6/2/2011,Customer Service,Cashier,STORES
7733,3574015803900003,6/2/2011,Customer Service,Cashier,STORES
7734,3304122203900017,6/4/2011,Dairy,Dairy Person,STORES
7735,1705127003900008,6/8/2011,Dairy,Dairy Person,STORES
7736,2103094104900016,6/9/2011,Processed Foods,Shelf Stocker,STORES
7737,3206330404900003,6/11/2011,Customer Service,Cashier,STORES
7738,3512144504900012,6/11/2011,Dairy,Dairy Person,STORES
7739,7408130604900016,6/12/2011,Processed Foods,Shelf Stocker,STORES
7740,3521060604900009,6/12/2011,Customer Service,Cashier,STORES
7742,5271051004900015,6/14/2011,Customer Service,Cashier,STORES
7743,3525041304900008,6/15/2011,Processed Foods,Shelf Stocker,STORES
7744,7209041404900006,6/16/2011,Dairy,Dairy Person,STORES
7745,6501101504900019,6/16/2011,Dairy,Dairy Person,STORES
7746,7501051404900006,6/16/2011,Dairy,Dairy Person,STORES
7747,1805065404900015,6/16/2011,Dairy,Dairy Person,STORES
7748,1871085604900003,6/17/2011,Customer Service,Cashier,STORES
7749,1804195804900015,6/18/2011,Customer Service,Cashier,STORES
7750,3314066804900011,6/23/2011,Customer Service,Cashier,STORES
7751,8102056904900015,6/24/2011,Dairy,Dairy Person,STORES
7753,5301100105900009,6/25/2011,Customer Service,Cashier,STORES
7754,8205084205900001,6/25/2011,Customer Service,Cashier,STORES
7755,7105150505900019,6/27/2011,Dairy,Dairy Person,STORES
7756,1301115205900005,7/1/2011,Customer Service,Cashier,STORES
7757,9212065405900018,7/2/2011,Customer Service,Cashier,STORES
7759,3402115905900008,7/4/2011,Customer Service,Cashier,STORES
7760,7312041805900015,7/4/2011,Dairy,Dairy Person,STORES
7761,6503106005900003,7/5/2011,Dairy,Dairy Person,STORES
7762,7205042205900018,7/6/2011,Customer Service,Cashier,STORES
7763,3323202305900008,7/6/2011,Customer Service,Cashier,STORES
7764,3506155106900019,7/16/2011,Dairy,Dairy Person,STORES
7766,7371112206900006,7/22/2011,Customer Service,Cashier,STORES
7767,3310086806900014,7/25/2011,Customer Service,Cashier,STORES
7768,5204227006900018,7/27/2011,Dairy,Dairy Person,STORES
7769,3517010307900009,7/28/2011,Customer Service,Cashier,STORES
7770,3507120407900006,7/29/2011,Customer Service,Cashier,STORES
7771,5272024607900015,7/30/2011,Customer Service,Cashier,STORES
7772,1309011107900018,8/1/2011,Dairy,Dairy Person,STORES
7773,6402111007900001,8/1/2011,Customer Service,Cashier,STORES
7774,1105101207900014,8/2/2011,Customer Service,Cashier,STORES
7775,5309075307900011,8/2/2011,Customer Service,Cashier,STORES
7776,7108051707900019,8/4/2011,Customer Service,Cashier,STORES
7777,8201086007900019,8/6/2011,Customer Service,Cashier,STORES
7779,7203062307900014,8/8/2011,Processed Foods,Shelf Stocker,STORES
7780,6306112607900016,8/9/2011,Dairy,Dairy Person,STORES
7781,7174030608900011,8/15/2011,Customer Service,Cashier,STORES
7782,5107045608900015,8/20/2011,Customer Service,Cashier,STORES
7783,1902055808900016,8/21/2011,Customer Service,Cashier,STORES
7784,1407056008900018,8/22/2011,Customer Service,Cashier,STORES
7785,7101322308900015,8/24/2011,Customer Service,Cashier,STORES
7786,3520036308900006,8/24/2011,Dairy,Dairy Person,STORES
7787,3502043108900003,8/28/2011,Customer Service,Cashier,STORES
7788,7471084409900007,8/30/2011,Customer Service,Cashier,STORES
7789,1807220309900001,8/30/2011,Dairy,Dairy Person,STORES
7790,3471134309900013,8/30/2011,Customer Service,Cashier,STORES
7791,3510175109900008,9/3/2011,Customer Service,Cashier,STORES
7792,7472035009900006,9/3/2011,Dairy,Dairy Person,STORES
7793,7301085009900015,9/3/2011,Dairy,Dairy Person,STORES
7794,3215151309900010,9/4/2011,Customer Service,Cashier,STORES
7795,1571015309900013,9/4/2011,Customer Service,Cashier,STORES
7796,3508076109900015,9/8/2011,Customer Service,Cashier,STORES
7799,1813050810900005,9/17/2011,Customer Service,Cashier,STORES
7800,1609125310900003,9/20/2011,Customer Service,Cashier,STORES
7802,5306115810900012,9/23/2011,Customer Service,Cashier,STORES
7803,3671035810900017,9/23/2011,Dairy,Dairy Person,STORES
7804,1112042610900012,9/27/2011,Customer Service,Cashier,STORES
7806,9205234511900015,10/2/2011,Customer Service,Cashier,STORES
7807,7309050711900004,10/3/2011,Customer Service,Cashier,STORES
7808,1104034811900011,10/4/2011,Customer Service,Cashier,STORES
7809,3402025411900013,10/7/2011,Customer Service,Cashier,STORES
7810,2105015511900017,10/7/2011,Dairy,Dairy Person,STORES
7811,7606025511900017,10/7/2011,Customer Service,Cashier,STORES
7812,9204011611900004,10/8/2011,Customer Service,Cashier,STORES
7813,1304082411900001,10/12/2011,Customer Service,Cashier,STORES
7814,7505086611900006,10/13/2011,Customer Service,Cashier,STORES
7815,1805256611900014,10/13/2011,Customer Service,Cashier,STORES
7816,1210076811900012,10/14/2011,Processed Foods,Shelf Stocker,STORES
7817,9112140312900004,10/17/2011,Dairy,Dairy Person,STORES
7818,1208220612900015,10/18/2011,Customer Service,Cashier,STORES
7819,9112010512900003,10/18/2011,Customer Service,Cashier,STORES
7820,1606035012900002,10/21/2011,Customer Service,Cashier,STORES
7821,3601122412900007,10/28/2011,Dairy,Dairy Person,STORES
7822,7171076612900005,10/29/2011,Processed Foods,Shelf Stocker,STORES
7823,9113163112900018,11/1/2011,Dairy,Dairy Person,STORES
7824,7102250501910018,11/3/2011,Customer Service,Cashier,STORES
7825,3402154701910005,11/4/2011,Customer Service,Cashier,STORES
7826,3308171101910018,11/6/2011,Processed Foods,Shelf Stocker,STORES
7827,9115145301910002,11/8/2011,Processed Foods,Shelf Stocker,STORES
7828,5301072101910006,11/12/2011,Dairy,Dairy Person,STORES
7829,7326102201910018,11/12/2011,Customer Service,Cashier,STORES
7830,1104192501910001,11/14/2011,Customer Service,Cashier,STORES
7831,1901026701910012,11/15/2011,Dairy,Dairy Person,STORES
7832,9102572701910003,11/15/2011,Customer Service,Cashier,STORES
7833,3318100802910006,11/21/2011,Customer Service,Cashier,STORES
7834,1410080902910019,11/22/2011,Dairy,Dairy Person,STORES
7835,7204014902910009,11/22/2011,Dairy,Dairy Person,STORES
7836,9107270902910010,11/22/2011,Customer Service,Cashier,STORES
7837,7202065202910013,11/23/2011,Processed Foods,Shelf Stocker,STORES
7838,1803125602910007,11/25/2011,Processed Foods,Shelf Stocker,STORES
7839,1571085602910007,11/25/2011,Customer Service,Cashier,STORES
7840,3520051602910006,11/25/2011,Customer Service,Cashier,STORES
7841,7171105502910009,11/25/2011,Customer Service,Cashier,STORES
7843,1602081702910010,11/26/2011,Processed Foods,Shelf Stocker,STORES
7845,3201361902910004,11/27/2011,Customer Service,Cashier,STORES
7846,1705114303910015,12/3/2011,Processed Foods,Shelf Stocker,STORES
7847,3521070503910019,12/4/2011,Processed Foods,Shelf Stocker,STORES
7848,1802160703910004,12/6/2011,Customer Service,Cashier,STORES
7849,9116171903910007,12/12/2011,Customer Service,Cashier,STORES
7850,9125192103910007,12/13/2011,Processed Foods,Shelf Stocker,STORES
7851,5103026403910010,12/14/2011,Customer Service,Cashier,STORES
7852,3529016803910013,12/17/2011,Customer Service,Cashier,STORES
7853,1407144104910012,12/19/2011,Customer Service,Cashier,STORES
7855,5204080404910019,12/20/2011,Processed Foods,Shelf Stocker,STORES
7857,7171075404910004,12/26/2011,Customer Service,Cashier,STORES
7858,1117025404910016,12/26/2011,Customer Service,Cashier,STORES
7859,1401132004910015,12/29/2011,Customer Service,Cashier,STORES
7860,9121046704910013,1/1/2012,Processed Foods,Shelf Stocker,STORES
7861,8172046804910010,1/2/2012,Customer Service,Cashier,STORES
7862,7402216904910010,1/3/2012,Customer Service,Cashier,STORES
7863,3506164205910018,1/4/2012,Customer Service,Cashier,STORES
7864,1671114305910013,1/5/2012,Customer Service,Cashier,STORES
7865,9102481005910019,1/8/2012,Customer Service,Cashier,STORES
7866,8204191105910013,1/9/2012,Customer Service,Cashier,STORES
7867,3211091405910016,1/10/2012,Processed Foods,Shelf Stocker,STORES
7868,3514111405910001,1/10/2012,Customer Service,Cashier,STORES
7869,1506055905910015,1/13/2012,Processed Foods,Shelf Stocker,STORES
7870,9114415805910010,1/13/2012,Customer Service,Cashier,STORES
7871,3311112005910004,1/14/2012,Customer Service,Cashier,STORES
7872,9107226105910016,1/14/2012,Dairy,Dairy Person,STORES
7873,7309146205910006,1/15/2012,Customer Service,Cashier,STORES
7874,1213076605910003,1/17/2012,Customer Service,Cashier,STORES
7875,6207026705910015,1/17/2012,Customer Service,Cashier,STORES
7876,9208023105910011,1/19/2012,Processed Foods,Shelf Stocker,STORES
7877,7403284106910013,1/20/2012,Dairy,Dairy Person,STORES
7878,1502225306910001,1/26/2012,Customer Service,Cashier,STORES
7879,5313061506910016,1/27/2012,Dairy,Dairy Person,STORES
7880,1409135606910005,1/28/2012,Customer Service,Cashier,STORES
7881,9124216106910012,1/30/2012,Customer Service,Cashier,STORES
7882,3315186206910002,1/31/2012,Processed Foods,Shelf Stocker,STORES
7883,7402182406910015,2/1/2012,Processed Foods,Shelf Stocker,STORES
7884,1113092606910005,2/2/2012,Customer Service,Cashier,STORES
7885,2101046606910006,2/2/2012,Customer Service,Cashier,STORES
7886,1103214207910006,2/5/2012,Customer Service,Cashier,STORES
7887,7201170107910019,2/5/2012,Processed Foods,Shelf Stocker,STORES
7888,1805274107910011,2/5/2012,Customer Service,Cashier,STORES
7889,3212144307910013,2/6/2012,Customer Service,Cashier,STORES
7890,1373040607910019,2/7/2012,Processed Foods,Shelf Stocker,STORES
7891,7317164507910004,2/7/2012,Processed Foods,Shelf Stocker,STORES
7892,1971074607910017,2/7/2012,Customer Service,Cashier,STORES
7893,6106194807910015,2/8/2012,Customer Service,Cashier,STORES
7894,1212055107910005,2/10/2012,Customer Service,Cashier,STORES
7895,7413071007910003,2/10/2012,Customer Service,Cashier,STORES
7896,6101171207910011,2/11/2012,Processed Foods,Shelf Stocker,STORES
7897,9113496107910019,2/15/2012,Processed Foods,Shelf Stocker,STORES
7898,3312094208910010,2/22/2012,Customer Service,Cashier,STORES
7899,1113104208910018,2/22/2012,Customer Service,Cashier,STORES
7900,9114020208910014,2/22/2012,Processed Foods,Shelf Stocker,STORES
7901,7472060508910006,2/23/2012,Processed Foods,Shelf Stocker,STORES
7902,5204100408910015,2/23/2012,Customer Service,Cashier,STORES
7903,3213014608910004,2/24/2012,Customer Service,Cashier,STORES
7904,3215204608910019,2/24/2012,Processed Foods,Shelf Stocker,STORES
7905,3203291808910012,3/1/2012,Processed Foods,Shelf Stocker,STORES
7906,9114306008910004,3/2/2012,Processed Foods,Shelf Stocker,STORES
7907,3403036508910007,3/5/2012,Customer Service,Cashier,STORES
7908,7403162808910012,3/6/2012,Customer Service,Cashier,STORES
7909,3603057008910019,3/7/2012,Customer Service,Cashier,STORES
7910,3214117108910002,3/8/2012,Customer Service,Cashier,STORES
7912,1312070309910006,3/10/2012,Customer Service,Cashier,STORES
7913,3205160309910012,3/10/2012,Processed Foods,Shelf Stocker,STORES
7914,8102050609910009,3/11/2012,Processed Foods,Shelf Stocker,STORES
7915,1311034509910018,3/11/2012,Customer Service,Cashier,STORES
7916,1671104709910018,3/12/2012,Customer Service,Cashier,STORES
7917,6103210909910007,3/13/2012,Customer Service,Cashier,STORES
7918,3509254909910009,3/13/2012,Dairy,Dairy Person,STORES
7919,1572075409910019,3/15/2012,Processed Foods,Shelf Stocker,STORES
7920,1806215309910002,3/15/2012,Customer Service,Cashier,STORES
7921,1508051609910008,3/16/2012,Processed Foods,Shelf Stocker,STORES
7922,1209291709910003,3/17/2012,Processed Foods,Shelf Stocker,STORES
7923,3315181709910011,3/17/2012,Processed Foods,Shelf Stocker,STORES
7924,3603196409910009,3/21/2012,Dairy,Dairy Person,STORES
7925,3211202709910017,3/22/2012,Customer Service,Cashier,STORES
7926,1801162709910012,3/22/2012,Customer Service,Cashier,STORES
7927,6203124610910017,3/27/2012,Processed Foods,Shelf Stocker,STORES
7928,1114010710910005,3/28/2012,Customer Service,Cashier,STORES
7929,1278025210910009,3/30/2012,Customer Service,Cashier,STORES
7930,7322135210910008,3/30/2012,Customer Service,Cashier,STORES
7931,1223021210910012,3/30/2012,Customer Service,Cashier,STORES
7932,1802206010910007,4/3/2012,Customer Service,Cashier,STORES
7933,1205161910910008,4/3/2012,Processed Foods,Shelf Stocker,STORES
7934,6202106010910019,4/3/2012,Customer Service,Cashier,STORES
7935,6307102010910004,4/3/2012,Customer Service,Cashier,STORES
