,EmployeeID,NIK,orighiredate_key,department_name,job_title,BUSINESS_UNIT,province,city,district,gender,birth_datetime,birthday,age,regist_code,join_year,birth_year,generation
4325,7768,5204227006900018,2011-07-27,Dairy,Dairy Person,STORES,NUSA TENGGARA BARAT,KAB. SUMBAWA,Unter Iwes,Female,1990-06-30,30 June 1990,33,18,2011,1990,Gen. Y (Millenials)
4326,7769,3517010307900009,2011-07-28,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. JOMBANG,Perak,Male,1990-07-03,03 July 1990,33,9,2011,1990,Gen. Y (Millenials)
4327,7770,3507120407900006,2011-07-29,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. MALANG,Sumberpucung,Male,1990-07-04,04 July 1990,33,6,2011,1990,Gen. Y (Millenials)
4328,7771,5272024607900015,2011-07-30,Customer Service,Cashier,STORES,NUSA TENGGARA BARAT,KOTA BIMA,Rasanae Timur,Female,1990-07-06,06 July 1990,33,15,2011,1990,Gen. Y (Millenials)
4329,7772,1309011107900018,2011-08-01,Dairy,Dairy Person,STORES,SUMATERA BARAT,KAB. KEPULAUAN MENTAWAI,Pagai Utara,Male,1990-07-11,11 July 1990,33,18,2011,1990,Gen. Y (Millenials)
4330,7773,6402111007900001,2011-08-01,Customer Service,Cashier,STORES,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Muara Kaman,Male,1990-07-10,10 July 1990,33,1,2011,1990,Gen. Y (Millenials)
4331,7774,1105101207900014,2011-08-02,Customer Service,Cashier,STORES,ACEH,KAB. ACEH BARAT,Woyla Barat,Male,1990-07-12,12 July 1990,33,14,2011,1990,Gen. Y (Millenials)
4332,7775,5309075307900011,2011-08-02,Customer Service,Cashier,STORES,NUSA TENGGARA TIMUR,KAB. NGADA,Soa,Female,1990-07-13,13 July 1990,33,11,2011,1990,Gen. Y (Millenials)
4333,7776,7108051707900019,2011-08-04,Customer Service,Cashier,STORES,SULAWESI UTARA,KAB. BOLAANG MONGONDOWUTARA,Kaidipang,Male,1990-07-17,17 July 1990,33,19,2011,1990,Gen. Y (Millenials)
4334,7777,8201086007900019,2011-08-06,Customer Service,Cashier,STORES,MALUKU UTARA,KAB. HALMAHERA BARAT,Ibu Selatan,Female,1990-07-20,20 July 1990,33,19,2011,1990,Gen. Y (Millenials)
4335,7779,7203062307900014,2011-08-08,Processed Foods,Shelf Stocker,STORES,SULAWESI TENGAH,KAB. DONGGALA,Dampelas,Male,1990-07-23,23 July 1990,33,14,2011,1990,Gen. Y (Millenials)
4336,7780,6306112607900016,2011-08-09,Dairy,Dairy Person,STORES,KALIMANTAN SELATAN,KAB. HULU SUNGAI SELATAN,Daha Barat,Male,1990-07-26,26 July 1990,33,16,2011,1990,Gen. Y (Millenials)
4337,7781,7174030608900011,2011-08-15,Customer Service,Cashier,STORES,SULAWESI UTARA,KOTA KOTAMOBAGU,Kotamobagu Selatan,Male,1990-08-06,06 August 1990,33,11,2011,1990,Gen. Y (Millenials)
4338,7782,5107045608900015,2011-08-20,Customer Service,Cashier,STORES,BALI,KAB. KARANGASEM,Karangasem,Female,1990-08-16,16 August 1990,33,15,2011,1990,Gen. Y (Millenials)
4339,7783,1902055808900016,2011-08-21,Customer Service,Cashier,STORES,KEPULAUAN BANGKA BELITUNG,KAB. BELITUNG,Badau,Female,1990-08-18,18 August 1990,33,16,2011,1990,Gen. Y (Millenials)
4340,7784,1407056008900018,2011-08-22,Customer Service,Cashier,STORES,RIAU,KAB. ROKAN HILIR,Bagansinembah,Female,1990-08-20,20 August 1990,33,18,2011,1990,Gen. Y (Millenials)
4341,7785,7101322308900015,2011-08-24,Customer Service,Cashier,STORES,SULAWESI UTARA,KAB. BOLAANG MONGONDOW,Bilalang,Male,1990-08-23,23 August 1990,33,15,2011,1990,Gen. Y (Millenials)
4342,7786,3520036308900006,2011-08-24,Dairy,Dairy Person,STORES,JAWA TIMUR,KAB. MAGETAN,Lembeyan,Female,1990-08-23,23 August 1990,33,6,2011,1990,Gen. Y (Millenials)
4343,7787,3502043108900003,2011-08-28,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. PONOROGO,Sambit,Male,1990-08-31,31 August 1990,33,3,2011,1990,Gen. Y (Millenials)
4344,7788,7471084409900007,2011-08-30,Customer Service,Cashier,STORES,SULAWESI TENGGARA,KOTA KENDARI,Kadia,Female,1990-09-04,04 September 1990,33,7,2011,1990,Gen. Y (Millenials)
4345,7789,1807220309900001,2011-08-30,Dairy,Dairy Person,STORES,LAMPUNG,KAB. LAMPUNG TIMUR,Braja Selebah,Male,1990-09-03,03 September 1990,33,1,2011,1990,Gen. Y (Millenials)
4346,7790,3471134309900013,2011-08-30,Customer Service,Cashier,STORES,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,Umbulharjo,Female,1990-09-03,03 September 1990,33,13,2011,1990,Gen. Y (Millenials)
4347,7791,3510175109900008,2011-09-03,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. BANYUWANGI,Giri,Female,1990-09-11,11 September 1990,33,8,2011,1990,Gen. Y (Millenials)
4348,7792,7472035009900006,2011-09-03,Dairy,Dairy Person,STORES,SULAWESI TENGGARA,KOTA BAU BAU,Sorawolio,Female,1990-09-10,10 September 1990,33,6,2011,1990,Gen. Y (Millenials)
4349,7793,7301085009900015,2011-09-03,Dairy,Dairy Person,STORES,SULAWESI SELATAN,KAB. KEPULAUAN SELAYAR,Taka Bonerate,Female,1990-09-10,10 September 1990,33,15,2011,1990,Gen. Y (Millenials)
4350,7794,3215151309900010,2011-09-04,Customer Service,Cashier,STORES,JAWA BARAT,KAB. KARAWANG,Cilamaya Wetan,Male,1990-09-13,13 September 1990,33,10,2011,1990,Gen. Y (Millenials)
4351,7795,1571015309900013,2011-09-04,Customer Service,Cashier,STORES,JAMBI,KOTA JAMBI,Telanaipura,Female,1990-09-13,13 September 1990,33,13,2011,1990,Gen. Y (Millenials)
4352,7796,3508076109900015,2011-09-08,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. LUMAJANG,Yosowilangun,Female,1990-09-21,21 September 1990,33,15,2011,1990,Gen. Y (Millenials)
4353,7799,1813050810900005,2011-09-17,Customer Service,Cashier,STORES,LAMPUNG,KAB. PESISIR BARAT,Karya Penggawa,Male,1990-10-08,08 October 1990,33,5,2011,1990,Gen. Y (Millenials)
4354,7800,1609125310900003,2011-09-20,Customer Service,Cashier,STORES,SUMATERA SELATAN,KAB. OGAN KOMERING ULUSELATAN,Buay Pematang Ribu Ranau Tengah,Female,1990-10-13,13 October 1990,33,3,2011,1990,Gen. Y (Millenials)
4355,7802,5306115810900012,2011-09-23,Customer Service,Cashier,STORES,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Kelubagolit,Female,1990-10-18,18 October 1990,33,12,2011,1990,Gen. Y (Millenials)
4356,7803,3671035810900017,2011-09-23,Dairy,Dairy Person,STORES,BANTEN,KOTA TANGERANG,Batuceper,Female,1990-10-18,18 October 1990,33,17,2011,1990,Gen. Y (Millenials)
4357,7804,1112042610900012,2011-09-27,Customer Service,Cashier,STORES,ACEH,KAB. ACEH BARAT DAYA,Susoh,Male,1990-10-26,26 October 1990,33,12,2011,1990,Gen. Y (Millenials)
4358,7806,9205234511900015,2011-10-02,Customer Service,Cashier,STORES,PAPUA BARAT,KAB. RAJA AMPAT,Supnin,Female,1990-11-05,05 November 1990,33,15,2011,1990,Gen. Y (Millenials)
4359,7807,7309050711900004,2011-10-03,Customer Service,Cashier,STORES,SULAWESI SELATAN,KAB. MAROS,Bontoa,Male,1990-11-07,07 November 1990,33,4,2011,1990,Gen. Y (Millenials)
4360,7808,1104034811900011,2011-10-04,Customer Service,Cashier,STORES,ACEH,KAB. ACEH TENGAH,Bebesen,Female,1990-11-08,08 November 1990,33,11,2011,1990,Gen. Y (Millenials)
4361,7809,3402025411900013,2011-10-07,Customer Service,Cashier,STORES,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,Sanden,Female,1990-11-14,14 November 1990,33,13,2011,1990,Gen. Y (Millenials)
4362,7810,2105015511900017,2011-10-07,Dairy,Dairy Person,STORES,KEPULAUAN RIAU,KAB. KEPULAUAN ANAMBAS,Siantan,Female,1990-11-15,15 November 1990,33,17,2011,1990,Gen. Y (Millenials)
4363,7811,7606025511900017,2011-10-07,Customer Service,Cashier,STORES,SULAWESI BARAT,KAB. MAMUJU TENGAH,Pangale,Female,1990-11-15,15 November 1990,33,17,2011,1990,Gen. Y (Millenials)
4364,7812,9204011611900004,2011-10-08,Customer Service,Cashier,STORES,PAPUA BARAT,KAB. SORONG SELATAN,Teminabuan,Male,1990-11-16,16 November 1990,33,4,2011,1990,Gen. Y (Millenials)
4365,7813,1304082411900001,2011-10-12,Customer Service,Cashier,STORES,SUMATERA BARAT,KAB. TANAH DATAR,Sungai Tarab,Male,1990-11-24,24 November 1990,33,1,2011,1990,Gen. Y (Millenials)
4366,7814,7505086611900006,2011-10-13,Customer Service,Cashier,STORES,GORONTALO,KAB. GORONTALO UTARA,Ponelo Kepulauan,Female,1990-11-26,26 November 1990,33,6,2011,1990,Gen. Y (Millenials)
4367,7815,1805256611900014,2011-10-13,Customer Service,Cashier,STORES,LAMPUNG,KAB. TULANG BAWANG,Dente Teladas,Female,1990-11-26,26 November 1990,33,14,2011,1990,Gen. Y (Millenials)
4368,7816,1210076811900012,2011-10-14,Processed Foods,Shelf Stocker,STORES,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Barat,Female,1990-11-28,28 November 1990,33,12,2011,1990,Gen. Y (Millenials)
4369,7817,9112140312900004,2011-10-17,Dairy,Dairy Person,STORES,PAPUA,KAB PEGUNUNGAN BINTANG,Oksop,Male,1990-12-03,03 December 1990,32,4,2011,1990,Gen. Y (Millenials)
4370,7818,1208220612900015,2011-10-18,Customer Service,Cashier,STORES,SUMATERA UTARA,KAB. SIMALUNGUN,Bandar Huluan,Male,1990-12-06,06 December 1990,32,15,2011,1990,Gen. Y (Millenials)
4371,7819,9112010512900003,2011-10-18,Customer Service,Cashier,STORES,PAPUA,KAB PEGUNUNGAN BINTANG,Oksibil,Male,1990-12-05,05 December 1990,32,3,2011,1990,Gen. Y (Millenials)
4372,7820,1606035012900002,2011-10-21,Customer Service,Cashier,STORES,SUMATERA SELATAN,KAB. MUSI BANYUASIN,Sungai Keruh,Female,1990-12-10,10 December 1990,32,2,2011,1990,Gen. Y (Millenials)
4373,7821,3601122412900007,2011-10-28,Dairy,Dairy Person,STORES,BANTEN,KAB. PANDEGLANG,Labuan,Male,1990-12-24,24 December 1990,32,7,2011,1990,Gen. Y (Millenials)
4374,7822,7171076612900005,2011-10-29,Processed Foods,Shelf Stocker,STORES,SULAWESI UTARA,KOTA MANADO,Wanea,Female,1990-12-26,26 December 1990,32,5,2011,1990,Gen. Y (Millenials)
4375,7823,9113163112900018,2011-11-01,Dairy,Dairy Person,STORES,PAPUA,KAB. YAHUKIMO,Hogio,Male,1990-12-31,31 December 1990,32,18,2011,1990,Gen. Y (Millenials)
4376,7824,7102250501910018,2011-11-03,Customer Service,Cashier,STORES,SULAWESI UTARA,KAB. MINAHASA,Tompaso Barat,Male,1991-01-05,05 January 1991,32,18,2011,1991,Gen. Y (Millenials)
4377,7825,3402154701910005,2011-11-04,Customer Service,Cashier,STORES,DAERAH ISTIMEWA YOGYAKARTA,KAB. BANTUL,Sewon,Female,1991-01-07,07 January 1991,32,5,2011,1991,Gen. Y (Millenials)
4378,7826,3308171101910018,2011-11-06,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. MAGELANG,Ngablak,Male,1991-01-11,11 January 1991,32,18,2011,1991,Gen. Y (Millenials)
4379,7827,9115145301910002,2011-11-08,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. WAROPEN,Wonti,Female,1991-01-13,13 January 1991,32,2,2011,1991,Gen. Y (Millenials)
4380,7828,5301072101910006,2011-11-12,Dairy,Dairy Person,STORES,NUSA TENGGARA TIMUR,KAB. KUPANG,Sulamu,Male,1991-01-21,21 January 1991,32,6,2011,1991,Gen. Y (Millenials)
4381,7829,7326102201910018,2011-11-12,Customer Service,Cashier,STORES,SULAWESI SELATAN,KAB. TORAJA UTARA,Balusu,Male,1991-01-22,22 January 1991,32,18,2011,1991,Gen. Y (Millenials)
4382,7830,1104192501910001,2011-11-14,Customer Service,Cashier,STORES,ACEH,KAB. ACEH TENGAH,Jagong Jeget,Male,1991-01-25,25 January 1991,32,1,2011,1991,Gen. Y (Millenials)
4383,7831,1901026701910012,2011-11-15,Dairy,Dairy Person,STORES,KEPULAUAN BANGKA BELITUNG,KAB. BANGKA,Belinyu,Female,1991-01-27,27 January 1991,32,12,2011,1991,Gen. Y (Millenials)
4384,7832,9102572701910003,2011-11-15,Customer Service,Cashier,STORES,PAPUA,KAB. JAYAWIJAYA,Tagineri,Male,1991-01-27,27 January 1991,32,3,2011,1991,Gen. Y (Millenials)
4385,7833,3318100802910006,2011-11-21,Customer Service,Cashier,STORES,JAWA TENGAH,KAB. PATI,Pati,Male,1991-02-08,08 February 1991,32,6,2011,1991,Gen. Y (Millenials)
4386,7834,1410080902910019,2011-11-22,Dairy,Dairy Person,STORES,RIAU,KAB. KEPULAUAN MERANTI,Tasik Putri Puyu,Male,1991-02-09,09 February 1991,32,19,2011,1991,Gen. Y (Millenials)
4387,7835,7204014902910009,2011-11-22,Dairy,Dairy Person,STORES,SULAWESI TENGAH,KAB. TOLI TOLI,Dampal Selatan,Female,1991-02-09,09 February 1991,32,9,2011,1991,Gen. Y (Millenials)
4388,7836,9107270902910010,2011-11-22,Customer Service,Cashier,STORES,PAPUA,KAB. PUNCAK JAYA,Wanwi,Male,1991-02-09,09 February 1991,32,10,2011,1991,Gen. Y (Millenials)
4389,7837,7202065202910013,2011-11-23,Processed Foods,Shelf Stocker,STORES,SULAWESI TENGAH,KAB. POSO,Pamona Selatan,Female,1991-02-12,12 February 1991,32,13,2011,1991,Gen. Y (Millenials)
4390,7838,1803125602910007,2011-11-25,Processed Foods,Shelf Stocker,STORES,LAMPUNG,KAB. LAMPUNG UTARA,Abung Tinggi,Female,1991-02-16,16 February 1991,32,7,2011,1991,Gen. Y (Millenials)
4391,7839,1571085602910007,2011-11-25,Customer Service,Cashier,STORES,JAMBI,KOTA JAMBI,Jelutung,Female,1991-02-16,16 February 1991,32,7,2011,1991,Gen. Y (Millenials)
4392,7840,3520051602910006,2011-11-25,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. MAGETAN,Kawedanan,Male,1991-02-16,16 February 1991,32,6,2011,1991,Gen. Y (Millenials)
4393,7841,7171105502910009,2011-11-25,Customer Service,Cashier,STORES,SULAWESI UTARA,KOTA MANADO,Bunaken Kepulauan,Female,1991-02-15,15 February 1991,32,9,2011,1991,Gen. Y (Millenials)
4394,7843,1602081702910010,2011-11-26,Processed Foods,Shelf Stocker,STORES,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Sirah Pulau Padang,Male,1991-02-17,17 February 1991,32,10,2011,1991,Gen. Y (Millenials)
4395,7845,3201361902910004,2011-11-27,Customer Service,Cashier,STORES,JAWA BARAT,KAB. BOGOR,Tanjungsari,Male,1991-02-19,19 February 1991,32,4,2011,1991,Gen. Y (Millenials)
4396,7846,1705114303910015,2011-12-03,Processed Foods,Shelf Stocker,STORES,BENGKULU,KAB. SELUMA,Seluma Selatan,Female,1991-03-03,03 March 1991,32,15,2011,1991,Gen. Y (Millenials)
4397,7847,3521070503910019,2011-12-04,Processed Foods,Shelf Stocker,STORES,JAWA TIMUR,KAB. NGAWI,Karangjati,Male,1991-03-05,05 March 1991,32,19,2011,1991,Gen. Y (Millenials)
4398,7848,1802160703910004,2011-12-06,Customer Service,Cashier,STORES,LAMPUNG,KAB. LAMPUNG TENGAH,Seputih Agung,Male,1991-03-07,07 March 1991,32,4,2011,1991,Gen. Y (Millenials)
4399,7849,9116171903910007,2011-12-12,Customer Service,Cashier,STORES,PAPUA,KAB. BOVEN DIGOEL,Ninati,Male,1991-03-19,19 March 1991,32,7,2011,1991,Gen. Y (Millenials)
4400,7850,9125192103910007,2011-12-13,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. PUNCAK,Mabugi,Male,1991-03-21,21 March 1991,32,7,2011,1991,Gen. Y (Millenials)
4401,7851,5103026403910010,2011-12-14,Customer Service,Cashier,STORES,BALI,KAB. BADUNG,Mengwi,Female,1991-03-24,24 March 1991,32,10,2011,1991,Gen. Y (Millenials)
4402,7852,3529016803910013,2011-12-17,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. SUMENEP,Kota Sumenep,Female,1991-03-28,28 March 1991,32,13,2011,1991,Gen. Y (Millenials)
4403,7853,1407144104910012,2011-12-19,Customer Service,Cashier,STORES,RIAU,KAB. ROKAN HILIR,Pekaitan,Female,1991-04-01,01 April 1991,32,12,2011,1991,Gen. Y (Millenials)
4404,7855,5204080404910019,2011-12-20,Processed Foods,Shelf Stocker,STORES,NUSA TENGGARA BARAT,KAB. SUMBAWA,Sumbawa,Male,1991-04-04,04 April 1991,32,19,2011,1991,Gen. Y (Millenials)
4405,7857,7171075404910004,2011-12-26,Customer Service,Cashier,STORES,SULAWESI UTARA,KOTA MANADO,Wanea,Female,1991-04-14,14 April 1991,32,4,2011,1991,Gen. Y (Millenials)
4406,7858,1117025404910016,2011-12-26,Customer Service,Cashier,STORES,ACEH,KAB. BENER MERIAH,Permata,Female,1991-04-14,14 April 1991,32,16,2011,1991,Gen. Y (Millenials)
4407,7859,1401132004910015,2011-12-29,Customer Service,Cashier,STORES,RIAU,KAB. KAMPAR,Salo,Male,1991-04-20,20 April 1991,32,15,2011,1991,Gen. Y (Millenials)
4408,7860,9121046704910013,2012-01-01,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. MAMBERAMO TENGAH,Megambilis,Female,1991-04-27,27 April 1991,32,13,2012,1991,Gen. Y (Millenials)
4409,7861,8172046804910010,2012-01-02,Customer Service,Cashier,STORES,MALUKU,KOTA TUAL,Pulau-Pulau Kur,Female,1991-04-28,28 April 1991,32,10,2012,1991,Gen. Y (Millenials)
4410,7862,7402216904910010,2012-01-03,Customer Service,Cashier,STORES,SULAWESI TENGGARA,KAB. KONAWE,Bondoala,Female,1991-04-29,29 April 1991,32,10,2012,1991,Gen. Y (Millenials)
4411,7863,3506164205910018,2012-01-04,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. KEDIRI,Plemahan,Female,1991-05-02,02 May 1991,32,18,2012,1991,Gen. Y (Millenials)
4412,7864,1671114305910013,2012-01-05,Customer Service,Cashier,STORES,SUMATERA SELATAN,KOTA PALEMBANG,Bukit Kecil,Female,1991-05-03,03 May 1991,32,13,2012,1991,Gen. Y (Millenials)
4413,7865,9102481005910019,2012-01-08,Customer Service,Cashier,STORES,PAPUA,KAB. JAYAWIJAYA,Siepkosi,Male,1991-05-10,10 May 1991,32,19,2012,1991,Gen. Y (Millenials)
4414,7866,8204191105910013,2012-01-09,Customer Service,Cashier,STORES,MALUKU UTARA,KAB. HALMAHERA SELATAN,Mandioli Selatan,Male,1991-05-11,11 May 1991,32,13,2012,1991,Gen. Y (Millenials)
4415,7867,3211091405910016,2012-01-10,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. SUMEDANG,Surian,Male,1991-05-14,14 May 1991,32,16,2012,1991,Gen. Y (Millenials)
4416,7868,3514111405910001,2012-01-10,Customer Service,Cashier,STORES,JAWA TIMUR,KAB. PASURUAN,Pandaan,Male,1991-05-14,14 May 1991,32,1,2012,1991,Gen. Y (Millenials)
4417,7869,1506055905910015,2012-01-13,Processed Foods,Shelf Stocker,STORES,JAMBI,KAB. TANJUNG JABUNG BARAT,Merlung,Female,1991-05-19,19 May 1991,32,15,2012,1991,Gen. Y (Millenials)
4418,7870,9114415805910010,2012-01-13,Customer Service,Cashier,STORES,PAPUA,KAB. TOLIKARA,Tagime,Female,1991-05-18,18 May 1991,32,10,2012,1991,Gen. Y (Millenials)
4419,7871,3311112005910004,2012-01-14,Customer Service,Cashier,STORES,JAWA TENGAH,KAB. SUKOHARJO,Gatak,Male,1991-05-20,20 May 1991,32,4,2012,1991,Gen. Y (Millenials)
4420,7872,9107226105910016,2012-01-14,Dairy,Dairy Person,STORES,PAPUA,KAB. PUNCAK JAYA,Yambi,Female,1991-05-21,21 May 1991,32,16,2012,1991,Gen. Y (Millenials)
4421,7873,7309146205910006,2012-01-15,Customer Service,Cashier,STORES,SULAWESI SELATAN,KAB. MAROS,Turikale,Female,1991-05-22,22 May 1991,32,6,2012,1991,Gen. Y (Millenials)
4422,7874,1213076605910003,2012-01-17,Customer Service,Cashier,STORES,SUMATERA UTARA,KAB. MANDAILING NATAL,Bukit Malintang,Female,1991-05-26,26 May 1991,32,3,2012,1991,Gen. Y (Millenials)
4423,7875,6207026705910015,2012-01-17,Customer Service,Cashier,STORES,KALIMANTAN TENGAH,KAB. SERUYAN,Seruyan Tengah,Female,1991-05-27,27 May 1991,32,15,2012,1991,Gen. Y (Millenials)
4424,7876,9208023105910011,2012-01-19,Processed Foods,Shelf Stocker,STORES,PAPUA BARAT,KAB. KAIMANA,Buruway,Male,1991-05-31,31 May 1991,32,11,2012,1991,Gen. Y (Millenials)
4425,7877,7403284106910013,2012-01-20,Dairy,Dairy Person,STORES,SULAWESI TENGGARA,KAB. MUNA,Pasir Putih,Female,1991-06-01,01 June 1991,32,13,2012,1991,Gen. Y (Millenials)
4426,7878,1502225306910001,2012-01-26,Customer Service,Cashier,STORES,JAMBI,KAB. MERANGIN,Tabir Lintas,Female,1991-06-13,13 June 1991,32,1,2012,1991,Gen. Y (Millenials)
4427,7879,5313061506910016,2012-01-27,Dairy,Dairy Person,STORES,NUSA TENGGARA TIMUR,KAB. LEMBATA,Omesuri,Male,1991-06-15,15 June 1991,32,16,2012,1991,Gen. Y (Millenials)
4428,7880,1409135606910005,2012-01-28,Customer Service,Cashier,STORES,RIAU,KAB. KUANTAN SINGINGI,Kuantan Hilir Seberang,Female,1991-06-16,16 June 1991,32,5,2012,1991,Gen. Y (Millenials)
4429,7881,9124216106910012,2012-01-30,Customer Service,Cashier,STORES,PAPUA,KAB. NDUGA,Iniye,Female,1991-06-21,21 June 1991,32,12,2012,1991,Gen. Y (Millenials)
4430,7882,3315186206910002,2012-01-31,Processed Foods,Shelf Stocker,STORES,JAWA TENGAH,KAB. GROBOGAN,Tegowanu,Female,1991-06-22,22 June 1991,32,2,2012,1991,Gen. Y (Millenials)
4431,7883,7402182406910015,2012-02-01,Processed Foods,Shelf Stocker,STORES,SULAWESI TENGGARA,KAB. KONAWE,Uepai,Male,1991-06-24,24 June 1991,32,15,2012,1991,Gen. Y (Millenials)
4432,7884,1113092606910005,2012-02-02,Customer Service,Cashier,STORES,ACEH,KAB. GAYO LUES,Blangjerango,Male,1991-06-26,26 June 1991,32,5,2012,1991,Gen. Y (Millenials)
4433,7885,2101046606910006,2012-02-02,Customer Service,Cashier,STORES,KEPULAUAN RIAU,KAB. BINTAN,Gunung Kijang,Female,1991-06-26,26 June 1991,32,6,2012,1991,Gen. Y (Millenials)
4434,7886,1103214207910006,2012-02-05,Customer Service,Cashier,STORES,ACEH,KAB. ACEH TIMUR,Darul Ihsan,Female,1991-07-02,02 July 1991,32,6,2012,1991,Gen. Y (Millenials)
4435,7887,7201170107910019,2012-02-05,Processed Foods,Shelf Stocker,STORES,SULAWESI TENGAH,KAB. BANGGAI,Simpang Raya,Male,1991-07-01,01 July 1991,32,19,2012,1991,Gen. Y (Millenials)
4436,7888,1805274107910011,2012-02-05,Customer Service,Cashier,STORES,LAMPUNG,KAB. TULANG BAWANG,Gedung Aji Baru,Female,1991-07-01,01 July 1991,32,11,2012,1991,Gen. Y (Millenials)
4437,7889,3212144307910013,2012-02-06,Customer Service,Cashier,STORES,JAWA BARAT,KAB. INDRAMAYU,Balongan,Female,1991-07-03,03 July 1991,32,13,2012,1991,Gen. Y (Millenials)
4438,7890,1373040607910019,2012-02-07,Processed Foods,Shelf Stocker,STORES,SUMATERA BARAT,KOTA SAWAHLUNTO,Talawi,Male,1991-07-06,06 July 1991,32,19,2012,1991,Gen. Y (Millenials)
4439,7891,7317164507910004,2012-02-07,Processed Foods,Shelf Stocker,STORES,SULAWESI SELATAN,KAB. LUWU,Walenrang Utara,Female,1991-07-05,05 July 1991,32,4,2012,1991,Gen. Y (Millenials)
4440,7892,1971074607910017,2012-02-07,Customer Service,Cashier,STORES,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Girimaya,Female,1991-07-06,06 July 1991,32,17,2012,1991,Gen. Y (Millenials)
4441,7893,6106194807910015,2012-02-08,Customer Service,Cashier,STORES,KALIMANTAN BARAT,KAB. KAPUAS HULU,Boyan Tanjung,Female,1991-07-08,08 July 1991,32,15,2012,1991,Gen. Y (Millenials)
4442,7894,1212055107910005,2012-02-10,Customer Service,Cashier,STORES,SUMATERA UTARA,KAB. TOBA SAMOSIR,Pintu Pohan Meranti,Female,1991-07-11,11 July 1991,32,5,2012,1991,Gen. Y (Millenials)
4443,7895,7413071007910003,2012-02-10,Customer Service,Cashier,STORES,SULAWESI TENGGARA,KAB. MUNA BARAT,Tiworo Tengah,Male,1991-07-10,10 July 1991,32,3,2012,1991,Gen. Y (Millenials)
4444,7896,6101171207910011,2012-02-11,Processed Foods,Shelf Stocker,STORES,KALIMANTAN BARAT,KAB. SAMBAS,Tangaran,Male,1991-07-12,12 July 1991,32,11,2012,1991,Gen. Y (Millenials)
4445,7897,9113496107910019,2012-02-15,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. YAHUKIMO,Hilipuk,Female,1991-07-21,21 July 1991,32,19,2012,1991,Gen. Y (Millenials)
4446,7898,3312094208910010,2012-02-22,Customer Service,Cashier,STORES,JAWA TENGAH,KAB. WONOGIRI,Wuryantoro,Female,1991-08-02,02 August 1991,32,10,2012,1991,Gen. Y (Millenials)
4447,7899,1113104208910018,2012-02-22,Customer Service,Cashier,STORES,ACEH,KAB. GAYO LUES,Teripe Jaya,Female,1991-08-02,02 August 1991,32,18,2012,1991,Gen. Y (Millenials)
4448,7900,9114020208910014,2012-02-22,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. TOLIKARA,Bokondini,Male,1991-08-02,02 August 1991,32,14,2012,1991,Gen. Y (Millenials)
4449,7901,7472060508910006,2012-02-23,Processed Foods,Shelf Stocker,STORES,SULAWESI TENGGARA,KOTA BAU BAU,Murhum,Male,1991-08-05,05 August 1991,32,6,2012,1991,Gen. Y (Millenials)
4450,7902,5204100408910015,2012-02-23,Customer Service,Cashier,STORES,NUSA TENGGARA BARAT,KAB. SUMBAWA,Moyo Hulu,Male,1991-08-04,04 August 1991,32,15,2012,1991,Gen. Y (Millenials)
4451,7903,3213014608910004,2012-02-24,Customer Service,Cashier,STORES,JAWA BARAT,KAB. SUBANG,Sagalaherang,Female,1991-08-06,06 August 1991,32,4,2012,1991,Gen. Y (Millenials)
4452,7904,3215204608910019,2012-02-24,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. KARAWANG,Tempuran,Female,1991-08-06,06 August 1991,32,19,2012,1991,Gen. Y (Millenials)
4453,7905,3203291808910012,2012-03-01,Processed Foods,Shelf Stocker,STORES,JAWA BARAT,KAB. CIANJUR,Cijati,Male,1991-08-18,18 August 1991,32,12,2012,1991,Gen. Y (Millenials)
4454,7906,9114306008910004,2012-03-02,Processed Foods,Shelf Stocker,STORES,PAPUA,KAB. TOLIKARA,Wari/Taiyeve II,Female,1991-08-20,20 August 1991,32,4,2012,1991,Gen. Y (Millenials)
